,real_value,validation_predictions,abs_diff,precision_up_to_0_degrees,precision_up_to_1_degrees,precision_up_to_2_degrees,precision_up_to_3_degrees
1139,17,16.999999999999936,0.0,1,1,1,1
1140,23,23.000000000000057,0.0,1,1,1,1
1141,22,22.000000000000135,0.0,1,1,1,1
1142,21,21.000000000000114,0.0,1,1,1,1
1143,13,13.00000000000003,0.0,1,1,1,1
1144,18,17.99999999999997,0.0,1,1,1,1
1145,24,24.00000000000002,0.0,1,1,1,1
1146,23,23.000000000000064,0.0,1,1,1,1
1147,22,22.000000000000064,0.0,1,1,1,1
1148,14,14.000000000000025,0.0,1,1,1,1
1149,12,12.00000000000001,0.0,1,1,1,1
1150,13,12.99999999999999,0.0,1,1,1,1
1151,18,18.000000000000107,0.0,1,1,1,1
1152,23,23.000000000000057,0.0,1,1,1,1
1153,22,22.000000000000085,0.0,1,1,1,1
1154,18,18.000000000000078,0.0,1,1,1,1
1155,19,19.00000000000005,0.0,1,1,1,1
1156,21,21.000000000000107,0.0,1,1,1,1
1157,23,23.000000000000185,0.0,1,1,1,1
1158,19,19.000000000000078,0.0,1,1,1,1
1159,12,12.000000000000002,0.0,1,1,1,1
1160,14,13.99999999999991,0.0,1,1,1,1
1161,23,22.999999999999993,0.0,1,1,1,1
1162,24,24.000000000000085,0.0,1,1,1,1
1163,18,18.0000000000001,0.0,1,1,1,1
1164,14,14.000000000000005,0.0,1,1,1,1
1165,13,12.999999999999993,0.0,1,1,1,1
1166,14,13.999999999999952,0.0,1,1,1,1
1167,19,19.000000000000007,0.0,1,1,1,1
1168,24,24.000000000000078,0.0,1,1,1,1
1169,21,21.000000000000206,0.0,1,1,1,1
1170,20,20.0000000000001,0.0,1,1,1,1
1171,23,23.000000000000036,0.0,1,1,1,1
1172,23,23.000000000000085,0.0,1,1,1,1
1173,18,18.0000000000001,0.0,1,1,1,1
1174,13,13.000000000000044,0.0,1,1,1,1
1175,14,14.000000000000034,0.0,1,1,1,1
1176,14,14.000000000000078,0.0,1,1,1,1
1177,17,17.000000000000057,0.0,1,1,1,1
1178,21,21.000000000000014,0.0,1,1,1,1
1179,23,23.00000000000002,0.0,1,1,1,1
1180,24,24.000000000000064,0.0,1,1,1,1
1181,24,24.0000000000001,0.0,1,1,1,1
1182,24,24.000000000000057,0.0,1,1,1,1
1183,23,23.000000000000064,0.0,1,1,1,1
1184,24,24.000000000000064,0.0,1,1,1,1
1185,24,24.000000000000064,0.0,1,1,1,1
1186,22,22.000000000000078,0.0,1,1,1,1
1187,21,21.00000000000007,0.0,1,1,1,1
1188,24,24.000000000000043,0.0,1,1,1,1
1189,26,26.000000000000036,0.0,1,1,1,1
1190,26,26.000000000000078,0.0,1,1,1,1
1191,22,22.000000000000092,0.0,1,1,1,1
1192,20,20.00000000000005,0.0,1,1,1,1
1193,22,22.00000000000007,0.0,1,1,1,1
1194,22,22.000000000000107,0.0,1,1,1,1
1195,19,19.00000000000005,0.0,1,1,1,1
1196,21,21.000000000000057,0.0,1,1,1,1
1197,24,24.0000000000001,0.0,1,1,1,1
1198,18,18.00000000000012,0.0,1,1,1,1
1199,18,17.999999999999993,0.0,1,1,1,1
1200,19,18.999999999999993,0.0,1,1,1,1
1201,21,21.000000000000036,0.0,1,1,1,1
1202,23,23.000000000000064,0.0,1,1,1,1
1203,24,24.000000000000057,0.0,1,1,1,1
1204,19,19.000000000000064,0.0,1,1,1,1
1205,21,21.00000000000003,0.0,1,1,1,1
1206,24,24.000000000000064,0.0,1,1,1,1
1207,24,24.000000000000107,0.0,1,1,1,1
1208,24,24.000000000000092,0.0,1,1,1,1
1209,25,25.00000000000005,0.0,1,1,1,1
1210,22,22.000000000000057,0.0,1,1,1,1
1211,22,22.00000000000005,0.0,1,1,1,1
1212,25,25.000000000000043,0.0,1,1,1,1
1213,26,26.000000000000064,0.0,1,1,1,1
1214,27,27.000000000000092,0.0,1,1,1,1
1215,18,18.000000000000085,0.0,1,1,1,1
1216,18,18.000000000000014,0.0,1,1,1,1
1217,18,18.000000000000014,0.0,1,1,1,1
1218,24,24.00000000000002,0.0,1,1,1,1
1219,25,25.00000000000012,0.0,1,1,1,1
1220,21,21.000000000000107,0.0,1,1,1,1
1221,28,28.00000000000003,0.0,1,1,1,1
1222,26,26.000000000000092,0.0,1,1,1,1
1223,18,18.000000000000092,0.0,1,1,1,1
1224,22,22.000000000000007,0.0,1,1,1,1
1225,25,25.000000000000057,0.0,1,1,1,1
1226,27,27.000000000000078,0.0,1,1,1,1
1227,21,21.000000000000107,0.0,1,1,1,1
1228,22,22.00000000000002,0.0,1,1,1,1
1229,23,23.000000000000043,0.0,1,1,1,1
1230,24,24.00000000000005,0.0,1,1,1,1
1231,23,23.000000000000057,0.0,1,1,1,1
1232,22,22.00000000000005,0.0,1,1,1,1
1233,25,25.00000000000003,0.0,1,1,1,1
1234,27,27.000000000000057,0.0,1,1,1,1
1235,24,24.000000000000135,0.0,1,1,1,1
1236,23,23.00000000000007,0.0,1,1,1,1
1237,26,26.000000000000114,0.0,1,1,1,1
1238,27,27.000000000000085,0.0,1,1,1,1
1239,26,26.00000000000007,0.0,1,1,1,1
1240,27,27.000000000000092,0.0,1,1,1,1
1241,29,29.000000000000092,0.0,1,1,1,1
1242,29,29.00000000000012,0.0,1,1,1,1
1243,24,24.000000000000114,0.0,1,1,1,1
1244,21,21.000000000000114,0.0,1,1,1,1
1245,21,21.000000000000057,0.0,1,1,1,1
1246,22,22.000000000000163,0.0,1,1,1,1
1247,22,22.000000000000114,0.0,1,1,1,1
1248,26,26.000000000000085,0.0,1,1,1,1
1249,29,29.0000000000001,0.0,1,1,1,1
1250,31,31.000000000000107,0.0,1,1,1,1
1251,27,27.000000000000107,0.0,1,1,1,1
1252,26,26.000000000000085,0.0,1,1,1,1
1253,26,26.000000000000092,0.0,1,1,1,1
1254,25,25.000000000000107,0.0,1,1,1,1
1255,26,26.000000000000043,0.0,1,1,1,1
1256,28,28.00000000000007,0.0,1,1,1,1
1257,28,28.000000000000107,0.0,1,1,1,1
1258,27,27.000000000000114,0.0,1,1,1,1
1259,26,26.000000000000085,0.0,1,1,1,1
1260,27,27.000000000000135,0.0,1,1,1,1
1261,28,28.000000000000156,0.0,1,1,1,1
1262,28,28.0000000000002,0.0,1,1,1,1
1263,28,28.000000000000085,0.0,1,1,1,1
1264,28,28.000000000000078,0.0,1,1,1,1
1265,28,28.000000000000085,0.0,1,1,1,1
1266,29,29.000000000000107,0.0,1,1,1,1
1267,31,31.000000000000107,0.0,1,1,1,1
1268,31,31.000000000000128,0.0,1,1,1,1
1269,31,31.000000000000114,0.0,1,1,1,1
1270,31,31.000000000000107,0.0,1,1,1,1
1271,32,32.00000000000012,0.0,1,1,1,1
1272,32,32.00000000000013,0.0,1,1,1,1
1273,29,29.000000000000107,0.0,1,1,1,1
1274,31,31.000000000000078,0.0,1,1,1,1
1275,30,30.000000000000114,0.0,1,1,1,1
1276,31,31.0000000000001,0.0,1,1,1,1
1277,33,33.00000000000012,0.0,1,1,1,1
1278,26,26.00000000000012,0.0,1,1,1,1
1279,28,28.000000000000078,0.0,1,1,1,1
1280,28,28.000000000000085,0.0,1,1,1,1
1281,27,27.000000000000142,0.0,1,1,1,1
1282,28,28.00000000000012,0.0,1,1,1,1
1283,31,31.000000000000178,0.0,1,1,1,1
1284,32,32.00000000000012,0.0,1,1,1,1
1285,32,32.00000000000011,0.0,1,1,1,1
1286,32,32.0000000000001,0.0,1,1,1,1
1287,31,31.000000000000107,0.0,1,1,1,1
1288,32,32.000000000000114,0.0,1,1,1,1
1289,32,32.00000000000012,0.0,1,1,1,1
1290,32,32.00000000000013,0.0,1,1,1,1
1291,31,31.00000000000012,0.0,1,1,1,1
1292,31,31.000000000000128,0.0,1,1,1,1
1293,32,32.00000000000009,0.0,1,1,1,1
1294,31,31.000000000000107,0.0,1,1,1,1
1295,32,32.0000000000001,0.0,1,1,1,1
1296,32,32.00000000000012,0.0,1,1,1,1
1297,32,32.00000000000015,0.0,1,1,1,1
1298,32,32.00000000000014,0.0,1,1,1,1
1299,31,31.00000000000015,0.0,1,1,1,1
1300,29,29.000000000000135,0.0,1,1,1,1
1301,31,31.000000000000107,0.0,1,1,1,1
1302,31,31.000000000000128,0.0,1,1,1,1
1303,32,32.00000000000013,0.0,1,1,1,1
1304,32,32.000000000000114,0.0,1,1,1,1
1305,33,33.00000000000012,0.0,1,1,1,1
1306,32,32.000000000000135,0.0,1,1,1,1
1307,32,32.000000000000135,0.0,1,1,1,1
1308,32,32.00000000000013,0.0,1,1,1,1
1309,33,33.00000000000012,0.0,1,1,1,1
1310,33,33.0000000000001,0.0,1,1,1,1
1311,32,32.00000000000014,0.0,1,1,1,1
1312,33,33.00000000000015,0.0,1,1,1,1
1313,33,33.00000000000013,0.0,1,1,1,1
1314,34,34.000000000000135,0.0,1,1,1,1
1315,31,31.00000000000015,0.0,1,1,1,1
