,real_value,validation_predictions,abs_diff,precision_up_to_0_degrees,precision_up_to_1_degrees,precision_up_to_2_degrees,precision_up_to_3_degrees
6464,2.0,2.0000000000000404,0.0,1,1,1,1
6465,3.0,3.0000000000000133,0.0,1,1,1,1
6466,4.0,3.999999999999969,0.0,1,1,1,1
6467,3.0,3.0000000000000027,0.0,1,1,1,1
6468,8.0,8.000000000000027,0.0,1,1,1,1
6469,6.0,6.0000000000000115,0.0,1,1,1,1
6470,7.0,6.999999999999985,0.0,1,1,1,1
6471,6.0,5.999999999999971,0.0,1,1,1,1
6472,7.0,6.999999999999974,0.0,1,1,1,1
6473,14.0,13.999999999999964,0.0,1,1,1,1
6474,7.0,7.000000000000035,0.0,1,1,1,1
6475,4.0,3.999999999999992,0.0,1,1,1,1
6476,4.0,3.999999999999978,0.0,1,1,1,1
6477,7.0,6.9999999999999645,0.0,1,1,1,1
6478,2.0,1.999999999999993,0.0,1,1,1,1
6479,3.0,2.9999999999999742,0.0,1,1,1,1
6480,2.0,1.999999999999977,0.0,1,1,1,1
6481,1.0,0.9999999999999567,0.0,1,1,1,1
6482,2.0,1.9999999999999192,0.0,1,1,1,1
6483,4.0,3.9999999999999867,0.0,1,1,1,1
6484,4.0,3.9999999999999964,0.0,1,1,1,1
6485,6.0,5.999999999999957,0.0,1,1,1,1
6486,8.0,8.000000000000007,0.0,1,1,1,1
6487,7.0,7.0000000000000275,0.0,1,1,1,1
6488,10.0,10.000000000000046,0.0,1,1,1,1
6489,12.0,12.000000000000039,0.0,1,1,1,1
6490,10.0,10.000000000000075,0.0,1,1,1,1
6491,8.0,8.000000000000046,0.0,1,1,1,1
6492,7.0,7.000000000000038,0.0,1,1,1,1
6493,6.0,6.000000000000021,0.0,1,1,1,1
6494,5.0,5.000000000000011,0.0,1,1,1,1
6495,9.0,9.0,0.0,1,1,1,1
6496,8.0,8.00000000000003,0.0,1,1,1,1
6497,10.0,10.000000000000053,0.0,1,1,1,1
6498,7.0,7.0000000000000195,0.0,1,1,1,1
6499,8.0,7.999999999999973,0.0,1,1,1,1
6500,10.0,9.999999999999986,0.0,1,1,1,1
6501,9.0,9.000000000000014,0.0,1,1,1,1
6502,8.0,8.000000000000004,0.0,1,1,1,1
6503,13.0,13.000000000000039,0.0,1,1,1,1
6504,13.0,13.000000000000044,0.0,1,1,1,1
6505,12.0,12.00000000000006,0.0,1,1,1,1
6506,9.0,9.000000000000046,0.0,1,1,1,1
6507,8.0,7.9999999999999964,0.0,1,1,1,1
6508,9.0,9.00000000000005,0.0,1,1,1,1
6509,11.0,11.000000000000055,0.0,1,1,1,1
6510,12.0,12.000000000000023,0.0,1,1,1,1
6511,12.0,12.000000000000025,0.0,1,1,1,1
6512,12.0,12.00000000000003,0.0,1,1,1,1
6513,12.0,12.000000000000028,0.0,1,1,1,1
6514,12.0,12.000000000000021,0.0,1,1,1,1
6515,11.0,11.000000000000016,0.0,1,1,1,1
6516,8.0,8.000000000000016,0.0,1,1,1,1
6517,4.0,3.99999999999996,0.0,1,1,1,1
6518,4.0,3.999999999999944,0.0,1,1,1,1
6519,8.0,7.9999999999999805,0.0,1,1,1,1
6520,6.0,6.000000000000035,0.0,1,1,1,1
6521,9.0,8.999999999999972,0.0,1,1,1,1
6522,11.0,11.000000000000023,0.0,1,1,1,1
6523,10.0,10.000000000000059,0.0,1,1,1,1
6524,11.0,11.000000000000053,0.0,1,1,1,1
6525,7.0,7.000000000000023,0.0,1,1,1,1
6526,10.0,10.000000000000021,0.0,1,1,1,1
6527,7.0,7.000000000000011,0.0,1,1,1,1
6528,9.0,9.000000000000066,0.0,1,1,1,1
6529,14.0,14.000000000000059,0.0,1,1,1,1
6530,14.0,14.000000000000057,0.0,1,1,1,1
6531,14.0,14.000000000000043,0.0,1,1,1,1
6532,17.0,17.000000000000078,0.0,1,1,1,1
6533,17.0,17.000000000000078,0.0,1,1,1,1
6534,16.0,16.00000000000005,0.0,1,1,1,1
6535,14.0,14.000000000000025,0.0,1,1,1,1
6536,16.0,16.00000000000003,0.0,1,1,1,1
6537,16.0,16.000000000000036,0.0,1,1,1,1
6538,14.0,14.0,0.0,1,1,1,1
6539,13.0,13.000000000000018,0.0,1,1,1,1
6540,12.0,12.000000000000004,0.0,1,1,1,1
6541,11.0,10.999999999999993,0.0,1,1,1,1
6542,7.0,6.999999999999999,0.0,1,1,1,1
6543,12.0,12.000000000000005,0.0,1,1,1,1
6544,14.0,14.000000000000046,0.0,1,1,1,1
6545,16.0,16.0000000000001,0.0,1,1,1,1
6546,17.0,17.000000000000085,0.0,1,1,1,1
6547,14.0,14.00000000000004,0.0,1,1,1,1
6548,14.0,14.000000000000071,0.0,1,1,1,1
6549,14.0,14.000000000000025,0.0,1,1,1,1
6550,16.0,16.000000000000043,0.0,1,1,1,1
6551,13.0,13.000000000000078,0.0,1,1,1,1
6552,11.0,11.000000000000087,0.0,1,1,1,1
6553,13.0,13.000000000000059,0.0,1,1,1,1
6554,16.0,16.00000000000007,0.0,1,1,1,1
6555,14.0,14.00000000000007,0.0,1,1,1,1
6556,16.0,16.00000000000003,0.0,1,1,1,1
6557,16.0,16.000000000000043,0.0,1,1,1,1
6558,16.0,16.000000000000036,0.0,1,1,1,1
6559,13.0,13.000000000000014,0.0,1,1,1,1
6560,13.0,13.000000000000012,0.0,1,1,1,1
6561,13.0,13.000000000000059,0.0,1,1,1,1
6562,17.0,17.00000000000012,0.0,1,1,1,1
6563,15.0,15.000000000000059,0.0,1,1,1,1
6564,18.0,18.000000000000078,0.0,1,1,1,1
6565,20.0,20.00000000000007,0.0,1,1,1,1
6566,19.0,19.000000000000078,0.0,1,1,1,1
6567,21.0,21.000000000000064,0.0,1,1,1,1
6568,17.0,17.00000000000007,0.0,1,1,1,1
6569,14.0,14.000000000000005,0.0,1,1,1,1
6570,18.0,18.000000000000014,0.0,1,1,1,1
6571,19.0,19.00000000000007,0.0,1,1,1,1
6572,19.0,19.000000000000036,0.0,1,1,1,1
6573,22.0,22.00000000000007,0.0,1,1,1,1
6574,22.0,22.0000000000001,0.0,1,1,1,1
6575,22.0,22.000000000000085,0.0,1,1,1,1
6576,26.0,26.00000000000007,0.0,1,1,1,1
6577,26.0,26.000000000000078,0.0,1,1,1,1
6578,17.0,17.00000000000005,0.0,1,1,1,1
6579,18.0,18.0,0.0,1,1,1,1
6580,21.0,21.000000000000036,0.0,1,1,1,1
6581,21.0,21.000000000000064,0.0,1,1,1,1
6582,18.0,18.000000000000043,0.0,1,1,1,1
6583,13.0,12.999999999999975,0.0,1,1,1,1
6584,16.0,15.99999999999997,0.0,1,1,1,1
6585,14.0,14.00000000000003,0.0,1,1,1,1
6586,16.0,16.00000000000002,0.0,1,1,1,1
6587,18.0,18.0,0.0,1,1,1,1
6588,20.0,20.00000000000002,0.0,1,1,1,1
6589,20.0,20.000000000000057,0.0,1,1,1,1
6590,21.0,21.00000000000005,0.0,1,1,1,1
6591,22.0,22.000000000000064,0.0,1,1,1,1
6592,22.0,22.000000000000043,0.0,1,1,1,1
6593,21.0,21.000000000000007,0.0,1,1,1,1
6594,22.0,22.000000000000064,0.0,1,1,1,1
6595,22.0,22.000000000000064,0.0,1,1,1,1
6596,24.0,24.00000000000007,0.0,1,1,1,1
6597,26.0,26.00000000000005,0.0,1,1,1,1
6598,24.0,24.000000000000064,0.0,1,1,1,1
6599,23.0,23.000000000000036,0.0,1,1,1,1
6600,24.0,24.000000000000043,0.0,1,1,1,1
6601,26.0,26.00000000000007,0.0,1,1,1,1
6602,24.0,24.000000000000057,0.0,1,1,1,1
6603,26.0,26.00000000000002,0.0,1,1,1,1
6604,22.0,22.000000000000036,0.0,1,1,1,1
6605,18.0,18.000000000000007,0.0,1,1,1,1
6606,19.0,19.00000000000005,0.0,1,1,1,1
6607,19.0,19.000000000000114,0.0,1,1,1,1
6608,18.0,18.00000000000015,0.0,1,1,1,1
6609,17.0,17.000000000000043,0.0,1,1,1,1
6610,19.0,19.00000000000002,0.0,1,1,1,1
6611,20.0,20.000000000000064,0.0,1,1,1,1
6612,22.0,22.000000000000128,0.0,1,1,1,1
6613,24.0,24.000000000000092,0.0,1,1,1,1
6614,24.0,24.000000000000064,0.0,1,1,1,1
6615,26.0,26.00000000000007,0.0,1,1,1,1
6616,28.0,28.00000000000005,0.0,1,1,1,1
6617,24.0,24.00000000000005,0.0,1,1,1,1
6618,23.0,23.000000000000057,0.0,1,1,1,1
6619,24.0,24.000000000000078,0.0,1,1,1,1
6620,26.0,26.000000000000107,0.0,1,1,1,1
6621,27.0,27.000000000000107,0.0,1,1,1,1
6622,29.0,29.000000000000092,0.0,1,1,1,1
6623,31.0,31.000000000000107,0.0,1,1,1,1
6624,30.0,30.000000000000092,0.0,1,1,1,1
6625,29.0,29.000000000000064,0.0,1,1,1,1
6626,28.0,28.000000000000043,0.0,1,1,1,1
6627,29.0,29.000000000000043,0.0,1,1,1,1
6628,30.0,30.000000000000057,0.0,1,1,1,1
6629,29.0,29.000000000000064,0.0,1,1,1,1
6630,30.0,30.000000000000085,0.0,1,1,1,1
6631,30.0,30.000000000000114,0.0,1,1,1,1
6632,29.0,29.000000000000092,0.0,1,1,1,1
6633,29.0,29.000000000000064,0.0,1,1,1,1
6634,28.0,28.000000000000078,0.0,1,1,1,1
6635,28.0,28.00000000000005,0.0,1,1,1,1
6636,28.0,28.00000000000005,0.0,1,1,1,1
6637,30.0,30.00000000000007,0.0,1,1,1,1
6638,31.0,31.000000000000085,0.0,1,1,1,1
6639,31.0,31.00000000000007,0.0,1,1,1,1
6640,30.0,30.000000000000057,0.0,1,1,1,1
6641,30.0,30.000000000000064,0.0,1,1,1,1
6642,28.0,28.000000000000064,0.0,1,1,1,1
6643,28.0,28.000000000000043,0.0,1,1,1,1
6644,29.0,29.000000000000092,0.0,1,1,1,1
6645,29.0,29.000000000000078,0.0,1,1,1,1
6646,29.0,29.00000000000007,0.0,1,1,1,1
6647,29.0,29.00000000000007,0.0,1,1,1,1
6648,27.0,27.000000000000078,0.0,1,1,1,1
6649,27.0,27.0000000000001,0.0,1,1,1,1
6650,28.0,28.000000000000085,0.0,1,1,1,1
6651,30.0,30.000000000000085,0.0,1,1,1,1
6652,28.0,28.000000000000085,0.0,1,1,1,1
6653,28.0,28.000000000000064,0.0,1,1,1,1
6654,28.0,28.000000000000057,0.0,1,1,1,1
6655,26.0,26.00000000000007,0.0,1,1,1,1
6656,24.0,24.00000000000005,0.0,1,1,1,1
6657,28.0,28.00000000000005,0.0,1,1,1,1
6658,29.0,29.00000000000012,0.0,1,1,1,1
6659,29.0,29.000000000000128,0.0,1,1,1,1
6660,27.0,27.00000000000007,0.0,1,1,1,1
6661,27.0,27.00000000000007,0.0,1,1,1,1
6662,27.0,27.00000000000007,0.0,1,1,1,1
6663,29.0,29.000000000000014,0.0,1,1,1,1
6664,24.0,24.000000000000014,0.0,1,1,1,1
6665,27.0,27.00000000000005,0.0,1,1,1,1
6666,27.0,27.000000000000142,0.0,1,1,1,1
6667,26.0,26.000000000000064,0.0,1,1,1,1
6668,23.0,23.000000000000036,0.0,1,1,1,1
6669,21.0,21.0,0.0,1,1,1,1
6670,23.0,23.00000000000003,0.0,1,1,1,1
6671,23.0,23.00000000000005,0.0,1,1,1,1
6672,26.0,26.00000000000007,0.0,1,1,1,1
6673,25.0,25.000000000000064,0.0,1,1,1,1
6674,26.0,26.00000000000005,0.0,1,1,1,1
6675,27.0,27.000000000000092,0.0,1,1,1,1
6676,28.0,28.000000000000078,0.0,1,1,1,1
6677,25.0,25.00000000000007,0.0,1,1,1,1
6678,22.0,22.00000000000005,0.0,1,1,1,1
6679,20.0,20.000000000000043,0.0,1,1,1,1
6680,21.0,21.000000000000057,0.0,1,1,1,1
6681,24.0,24.000000000000064,0.0,1,1,1,1
6682,23.0,23.000000000000085,0.0,1,1,1,1
6683,24.0,24.000000000000078,0.0,1,1,1,1
6684,28.0,28.00000000000007,0.0,1,1,1,1
6685,28.0,28.000000000000057,0.0,1,1,1,1
6686,23.0,23.00000000000007,0.0,1,1,1,1
6687,23.0,23.000000000000085,0.0,1,1,1,1
6688,24.0,24.0000000000001,0.0,1,1,1,1
6689,22.0,22.000000000000092,0.0,1,1,1,1
6690,21.0,21.000000000000085,0.0,1,1,1,1
6691,20.0,20.00000000000007,0.0,1,1,1,1
6692,21.0,21.00000000000007,0.0,1,1,1,1
6693,21.0,21.000000000000064,0.0,1,1,1,1
6694,21.0,21.000000000000064,0.0,1,1,1,1
6695,20.0,20.00000000000005,0.0,1,1,1,1
6696,22.0,22.000000000000078,0.0,1,1,1,1
6697,22.0,22.00000000000005,0.0,1,1,1,1
6698,23.0,23.000000000000078,0.0,1,1,1,1
6699,22.0,22.000000000000043,0.0,1,1,1,1
6700,19.0,19.000000000000007,0.0,1,1,1,1
6701,18.0,18.000000000000036,0.0,1,1,1,1
6702,19.0,19.000000000000014,0.0,1,1,1,1
6703,16.0,16.000000000000014,0.0,1,1,1,1
6704,16.0,16.00000000000003,0.0,1,1,1,1
6705,18.0,18.000000000000092,0.0,1,1,1,1
6706,19.0,19.000000000000085,0.0,1,1,1,1
6707,20.0,20.000000000000064,0.0,1,1,1,1
6708,20.0,20.00000000000007,0.0,1,1,1,1
6709,18.0,18.000000000000043,0.0,1,1,1,1
6710,20.0,20.000000000000036,0.0,1,1,1,1
6711,20.0,20.00000000000003,0.0,1,1,1,1
6712,20.0,20.000000000000064,0.0,1,1,1,1
6713,21.0,21.00000000000002,0.0,1,1,1,1
6714,18.0,18.0,0.0,1,1,1,1
6715,18.0,18.000000000000007,0.0,1,1,1,1
6716,19.0,19.000000000000043,0.0,1,1,1,1
6717,17.0,17.000000000000043,0.0,1,1,1,1
6718,18.0,18.000000000000057,0.0,1,1,1,1
6719,20.0,20.00000000000007,0.0,1,1,1,1
6720,18.0,18.00000000000005,0.0,1,1,1,1
6721,21.0,21.000000000000007,0.0,1,1,1,1
6722,19.0,19.000000000000043,0.0,1,1,1,1
6723,16.0,16.0000000000001,0.0,1,1,1,1
6724,16.0,16.0000000000001,0.0,1,1,1,1
6725,15.0,15.00000000000009,0.0,1,1,1,1
6726,16.0,16.000000000000078,0.0,1,1,1,1
6727,18.0,18.000000000000064,0.0,1,1,1,1
6728,19.0,19.000000000000036,0.0,1,1,1,1
6729,13.0,13.00000000000006,0.0,1,1,1,1
6730,12.0,12.000000000000078,0.0,1,1,1,1
6731,12.0,12.000000000000044,0.0,1,1,1,1
6732,13.0,13.000000000000073,0.0,1,1,1,1
6733,16.0,16.000000000000064,0.0,1,1,1,1
6734,16.0,16.000000000000064,0.0,1,1,1,1
6735,17.0,17.00000000000005,0.0,1,1,1,1
6736,16.0,16.000000000000085,0.0,1,1,1,1
6737,12.0,12.000000000000126,0.0,1,1,1,1
6738,12.0,12.000000000000094,0.0,1,1,1,1
6739,13.0,13.000000000000052,0.0,1,1,1,1
6740,16.0,16.00000000000002,0.0,1,1,1,1
6741,16.0,16.00000000000003,0.0,1,1,1,1
6742,16.0,16.000000000000043,0.0,1,1,1,1
6743,13.0,13.000000000000021,0.0,1,1,1,1
6744,13.0,13.000000000000025,0.0,1,1,1,1
6745,14.0,14.000000000000059,0.0,1,1,1,1
6746,15.0,15.000000000000062,0.0,1,1,1,1
6747,16.0,16.00000000000007,0.0,1,1,1,1
6748,17.0,17.000000000000064,0.0,1,1,1,1
6749,13.0,13.000000000000055,0.0,1,1,1,1
6750,12.0,12.000000000000059,0.0,1,1,1,1
6751,13.0,13.000000000000027,0.0,1,1,1,1
6752,14.0,14.0000000000001,0.0,1,1,1,1
6753,16.0,16.000000000000064,0.0,1,1,1,1
6754,16.0,16.000000000000092,0.0,1,1,1,1
6755,16.0,16.000000000000092,0.0,1,1,1,1
6756,13.0,13.000000000000103,0.0,1,1,1,1
6757,14.0,14.000000000000071,0.0,1,1,1,1
6758,13.0,13.00000000000007,0.0,1,1,1,1
6759,13.0,13.000000000000036,0.0,1,1,1,1
6760,13.0,13.000000000000053,0.0,1,1,1,1
6761,12.0,12.000000000000043,0.0,1,1,1,1
6762,12.0,12.000000000000028,0.0,1,1,1,1
6763,10.0,10.000000000000027,0.0,1,1,1,1
6764,10.0,10.000000000000021,0.0,1,1,1,1
6765,11.0,11.000000000000071,0.0,1,1,1,1
6766,13.0,13.000000000000066,0.0,1,1,1,1
6767,12.0,12.000000000000082,0.0,1,1,1,1
6768,11.0,11.000000000000066,0.0,1,1,1,1
6769,6.0,6.000000000000006,0.0,1,1,1,1
6770,6.0,6.000000000000001,0.0,1,1,1,1
6771,6.0,5.999999999999989,0.0,1,1,1,1
6772,11.0,10.999999999999998,0.0,1,1,1,1
6773,10.0,10.000000000000028,0.0,1,1,1,1
6774,12.0,12.000000000000039,0.0,1,1,1,1
6775,9.0,9.000000000000025,0.0,1,1,1,1
6776,7.0,6.999999999999984,0.0,1,1,1,1
6777,7.0,6.999999999999975,0.0,1,1,1,1
6778,7.0,7.0000000000000115,0.0,1,1,1,1
6779,7.0,7.000000000000027,0.0,1,1,1,1
6780,8.0,8.000000000000014,0.0,1,1,1,1
6781,9.0,9.00000000000001,0.0,1,1,1,1
6782,10.0,10.000000000000036,0.0,1,1,1,1
6783,9.0,9.000000000000064,0.0,1,1,1,1
6784,7.0,7.000000000000046,0.0,1,1,1,1
6785,9.0,9.000000000000005,0.0,1,1,1,1
6786,9.0,9.000000000000023,0.0,1,1,1,1
6787,8.0,8.000000000000044,0.0,1,1,1,1
6788,9.0,9.000000000000023,0.0,1,1,1,1
6789,9.0,9.000000000000034,0.0,1,1,1,1
6790,8.0,8.00000000000002,0.0,1,1,1,1
6791,11.0,11.000000000000052,0.0,1,1,1,1
6792,11.0,11.000000000000039,0.0,1,1,1,1
6793,8.0,8.000000000000036,0.0,1,1,1,1
6794,9.0,9.000000000000016,0.0,1,1,1,1
6795,9.0,9.000000000000034,0.0,1,1,1,1
6796,9.0,9.000000000000046,0.0,1,1,1,1
6797,8.0,8.000000000000044,0.0,1,1,1,1
6798,8.0,8.000000000000036,0.0,1,1,1,1
6799,8.0,8.000000000000068,0.0,1,1,1,1
6800,8.0,8.000000000000032,0.0,1,1,1,1
6801,6.0,6.000000000000017,0.0,1,1,1,1
6802,6.0,6.000000000000026,0.0,1,1,1,1
6803,6.0,6.000000000000021,0.0,1,1,1,1
6804,7.0,7.000000000000034,0.0,1,1,1,1
6805,8.0,8.000000000000039,0.0,1,1,1,1
6806,8.0,8.00000000000002,0.0,1,1,1,1
6807,8.0,8.000000000000012,0.0,1,1,1,1
6808,10.0,9.999999999999996,0.0,1,1,1,1
