STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,69,77,1.3,,,,0,12,505,1856,,T,0,0,29.89,,2.8,17,200,10,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,64,74,-1.8,,,,0,9,504,1857,,0,0,0,29.86,,3,15,270,10,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,69,76,0.1,,,,0,11,503,1858,,0,0,0,29.67,,3.5,18,270,13,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,70,78,2,,,,0,13,502,1900,,0,0,0,29.48,,5.3,21,260,15,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,71,77,0.9,,,,0,12,501,1901,RA:16 FG:01 BR:13 HZ:08,2.09,0,0,29.44,,4.4,17,170,10,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,90,74,82,5.9,,,,0,17,500,1902,HZ:08,0,0,0,29.44,,4.2,23,60,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,73,81,4.8,,,,0,16,459,1904,RA:16 BR:13 HZ:08,0.16,0,0,29.55,,3.5,20,350,13,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,72,78,1.7,,,,0,13,458,1905,RA:16 BR:13,0.19,0,0,29.87,,5.8,20,180,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,70,78,1.7,,,,0,13,457,1906,,0,0,0,29.92,,4.5,18,180,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,67,76,-0.4,,,,0,11,456,1907,BR:13,0,0,0,29.76,,4.6,17,50,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,67,78,1.6,,,,0,13,455,1908,RA:16 BR:13,0.76,0,0,29.6,,3.2,16,170,12,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,73,82,5.5,,,,0,17,454,1909,,0,0,0,29.6,,3.9,18,280,13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-08-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,94,71,82,5.5,,,,0,17,453,1911,,0.02,0,0,29.72,,3.2,23,110,17,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,31-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,71,81,4.4,,,,0,16,452,1912,,T,0,0,29.88,,,16,270,10,260,88.9,71.6,80.3,,,,,,,,,,4.8,2.8,3.8,-1.57,3.03,,,,,,,14,0,0,0,,,,,-9999,-9999,,-9999,-9999,0,480s,0,125s,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,74,82,5.4,,,,0,17,451,1913,BR:13,0,0,0,29.76,,5.4,18,290,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,71,78,1.3,,,,0,13,450,1914,RA:16 FG:01 BR:13 HZ:08,1.08,0,0,29.76,,3.7,16,70,13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,71,79,2.3,,,,0,14,449,1915,,0,0,0,29.88,,3.1,15,120,10,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,68,76,-0.7,,,,0,11,448,1916,,0,0,0,29.76,,4.3,17,270,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,90,69,80,3.3,,,,0,15,447,1917,RA:16 BR:13,0.14,0,0,29.59,,3.6,25,320,15,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,68,74,-2.8,,,,0,9,446,1918,RA:16 BR:13,0.32,0,0,29.74,,5.4,21,180,13,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,78,84,7.2,,,,0,19,446,1919,RA:16 BR:13,0.03,0,0,29.76,,3.5,17,30,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,100,83,92,15.2,,,,0,27,445,1920,,0,0,0,29.74,,4,18,290,12,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,104,84,94,17.2,,,,0,29,444,1920,HZ:08,0,0,0,29.67,,4.5,17,220,12,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,97,75,86,9.2,,,,0,21,443,1921,BR:13 HZ:08,0,0,0,29.65,,5.8,22,250,15,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,75,82,5.2,,,,0,17,442,1922,BR:13 HZ:08,0,0,0,29.74,,3.6,15,150,10,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,94,75,84,7.2,,,,0,19,441,1923,BR:13 HZ:08,0,0,0,29.68,,4,17,40,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,95,75,85,8.2,,,,0,20,440,1924,RA:16 BR:13 HZ:08,0.11,0,0,29.76,,5.3,20,250,14,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,17-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,72,82,5.2,,,,0,17,440,1924,,0,0,0,29.97,,5.8,18,230,13,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,16-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,90,70,80,3.3,,,,0,15,439,1925,,0,0,0,29.98,,4.7,17,220,10,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,66,76,-0.7,,,,0,11,438,1926,,0,0,0,29.92,,4.3,18,290,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,64,74,-2.7,,,,0,9,437,1926,,0,0,0,29.85,,7,23,90,17,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,69,78,1.4,,,,0,13,436,1927,RA:16 FG:01 BR:13,0.11,0,0,29.62,,5.6,25,290,16,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,93,78,86,9.4,,,,0,21,436,1927,,0,0,0,29.57,,7.1,23,220,15,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,91,74,82,5.5,,,,0,17,435,1928,,0,0,0,29.79,,5.2,20,220,14,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,68,77,0.6,,,,0,12,434,1928,,0,0,0,29.89,,2,13,150,10,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,67,78,1.7,,,,0,13,433,1929,BR:13,0,0,0,29.68,,4.4,17,290,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,68,76,-0.2,,,,0,11,433,1929,RA:16 BR:13 HZ:08,0.4,0,0,29.71,,3.3,17,60,13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,92,74,83,6.9,,,,0,18,432,1929,HZ:08,0,0,0,29.76,,3.9,17,170,10,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,89,73,81,5,,,,0,16,431,1930,HZ:08,T,0,0,29.77,,4.3,18,130,13,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,70,78,2.1,,,,0,13,431,1930,,0,0,0,29.78,,4,16,310,12,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,70,78,2.2,,,,0,13,430,1930,BR:13 HZ:08,0,0,0,29.71,,2.4,18,230,13,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,69,72,-3.6,,,,0,7,430,1931,RA:16 FG:01 BR:13,0.84,0,0,29.74,,3.3,18,220,14,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,02-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,68,77,1.5,,,,0,12,429,1931,,0,0,0,29.88,,3.3,20,160,10,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,01-07-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,63,73,-2.3,,,,0,8,429,1931,,0,0,0,29.85,,3.6,16,50,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,30-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,65,74,-1.1,,,,0,9,428,1931,,0,0,0,29.81,,,16,250,12,270,80.2,64.4,72.3,,,,,,,,,,0.9,0.8,0.9,,,,,,,,,3,0,0,0,,,,,-9999,-9999,,-9999,-9999,2,230s,-17,18s,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,29-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,69,76,1.1,,,,0,11,428,1931,RA:16 BR:13,0.1,0,0,29.72,,3.9,20,280,14,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,28-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,72,78,3.2,,,,0,13,427,1931,BR:13 HZ:08,0,0,0,29.75,,2.5,16,150,10,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,27-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,66,74,-0.5,,,,0,9,427,1931,,0,0,0,29.86,,2.3,13,150,9,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,26-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,79,66,72,-2.3,,,,0,7,426,1931,,0,0,0,29.78,,4.3,15,270,10,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,25-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,64,72,-2.1,,,,0,7,426,1931,BR:13 HZ:08,0,0,0,29.66,,4,15,270,10,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,24-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,70,65,68,-5.9,,,,0,3,426,1931,RA:16 BR:13,0.03,0,0,29.59,,5.4,14,60,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,23-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,71,66,68,-5.6,,,,0,3,425,1931,RA:16 FG:01 BR:13,0.26,0,0,29.63,,6.5,23,30,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,22-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,80,71,76,2.6,,,,0,11,425,1931,RA:16 FG:01 BR:13 HZ:08,0.27,0,0,29.73,,3.2,17,150,13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,21-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,70,76,2.9,,,,0,11,425,1931,,0,0,0,29.76,,4.3,16,220,12,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,20-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,67,74,1.1,,,,0,9,425,1931,,0,0,0,29.74,,3.3,15,160,9,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,19-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,69,76,3.4,,,,0,11,424,1930,,0,0,0,29.68,,4,16,60,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,18-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,64,74,1.7,,,,0,9,424,1930,BR:13 HZ:08,0,0,0,29.7,,1.7,14,310,9,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,15-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,83,56,70,-1.5,,,,0,5,424,1929,,0,0,0,29.72,,4.8,17,70,13,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,14-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,72,58,65,-6.2,,,,0,0,424,1929,RA:16 BR:13,0.05,0,0,29.73,,4.7,18,60,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,13-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,73,60,66,-4.9,,,,0,1,424,1928,BR:13,0.05,0,0,29.73,,4.5,18,280,13,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,12-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,74,58,66,-4.6,,,,0,1,424,1928,RA:16 BR:13,0.05,0,0,29.73,,5.7,21,50,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,11-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,72,59,66,-4.3,,,,0,1,424,1928,RA:16 BR:13,0.55,0,0,29.85,,10,29,60,21,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,10-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,70,78,8,,,,0,13,424,1927,BR:13,0,0,0,29.79,,4.6,16,140,12,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,09-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,95,69,82,12.3,,,,0,17,424,1927,RA:16 BR:13 HZ:08,0.07,0,0,29.71,,3.6,31,320,18,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,08-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,94,73,84,14.7,,,,0,19,424,1926,HZ:08,0,0,0,29.74,,3.9,14,230,9,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,07-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,87,66,76,7,,,,0,11,425,1925,HZ:08,0,0,0,29.78,,5.2,22,220,14,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,06-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,60,70,1.3,,,,0,5,425,1925,,0,0,0,29.85,,4,16,230,12,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,05-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,70,56,63,-5.4,,,,2,0,425,1924,,0,0,0,29.9,,4.1,15,120,13,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,04-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,75,59,67,-1.1,,,,0,2,425,1924,,T,0,0,29.92,,4.8,20,270,14,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,03-06-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,76,57,66,-1.8,,,,0,1,426,1923,,0,0,0,29.89,,6.7,26,270,18,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
